timestamp,open,high,low,close,volume,MA_20,MA_50,MA_200,RSI,MACD,MACD_signal,MACD_hist,trend_strength,regime,signal,active_strategy
2023-11-01,34639.78,35582.0,34097.39,35421.43,53473.28165,,,,92.21106991242073,1708.057979447698,1366.8405313199196,341.2174481277784,0.8442213982484146,TRENDING,HOLD,
2023-11-02,35421.43,35984.99,34300.0,34941.59,48015.57732,,,,86.64346888775391,1699.7629744344304,1433.4250199428218,266.33795449160857,0.7328693777550783,TRENDING,HOLD,
2023-11-03,34941.58,34946.5,34120.0,34716.78,39071.20644,,,,82.49302857319415,1655.9599594019928,1477.932007834656,178.0279515673369,0.649860571463883,TRENDING,HOLD,
2023-11-04,34716.78,35255.0,34585.18,35062.07,18377.55545,,,,82.72550003493413,1630.3145207366615,1508.4085104150572,121.9060103216043,0.6545100006986827,TRENDING,HOLD,
2023-11-05,35062.06,35380.0,34448.0,35011.88,24528.73376,32870.4255,,,82.01373050253328,1587.6390970446082,1524.2546277409674,63.3844693036408,0.6402746100506655,TRENDING,HOLD,
2023-11-06,35011.89,35276.33,34725.9,35046.09,22346.47086,33202.9345,,,70.60085568454758,1538.8401856386408,1527.1717393205022,11.668446318138647,0.4120171136909515,CHOPPY,HOLD,
2023-11-07,35046.09,35888.0,34523.06,35399.12,38688.73692,33556.890499999994,,,67.18151031665673,1511.2327173218437,1523.9839349207705,-12.751217598926814,0.3436302063331344,CHOPPY,HOLD,
2023-11-08,35399.13,36106.0,35100.0,35624.72,33401.34137,33902.441,,,64.29155703226094,1490.377490380517,1517.26264601272,-26.885155632202896,0.2858311406452189,CHOPPY,HOLD,
2023-11-09,35624.72,37972.24,35534.05,36701.09,82537.88885,34254.0435,,,77.23336844196703,1542.917839752634,1522.3936847607029,20.524154991931027,0.5446673688393405,TRENDING,HOLD,
2023-11-10,36701.1,37526.0,36324.71,37301.63,43414.04898,34623.635,,,83.94937081931891,1614.4051466424426,1540.7959771370508,73.60916950539172,0.6789874163863782,TRENDING,HOLD,
2023-11-11,37301.63,37408.26,36666.93,37130.0,22984.97235,34980.512,,,80.4640446339719,1638.32465891631,1560.3017134929028,78.02294542340724,0.6092808926794377,TRENDING,HOLD,
2023-11-12,37129.99,37222.22,36731.1,37064.13,17687.18874,35180.219,,,77.43900857036607,1633.1400641574655,1574.8693836258155,58.27068053164999,0.5487801714073214,TRENDING,HOLD,
2023-11-13,37064.13,37417.99,36333.0,36462.93,32798.18252,35307.229,,,69.20862252863611,1562.5078025753828,1572.397067415729,-9.889264840346186,0.38417245057272215,CHOPPY,HOLD,
2023-11-14,36462.93,36744.0,34800.0,35551.19,45503.68416,35359.986000000004,,,57.695230311483705,1416.6313833577951,1541.2439306041424,-124.61254724634728,0.15390460622967403,CHOPPY,HOLD,
2023-11-15,35551.2,37980.0,35360.0,37858.2,53569.13385,35545.313,,,66.36002433086756,1470.2317798869408,1527.0415004607023,-56.80972057376152,0.3272004866173513,CHOPPY,HOLD,
2023-11-16,37858.2,37929.54,35500.0,36163.51,47490.39566,35658.8875,,,57.05318984366527,1360.2826685649125,1493.6897340815444,-133.40706551663197,0.14106379687330528,CHOPPY,HOLD,
2023-11-17,36163.51,36800.0,35861.1,36613.92,38283.61112,35785.533500000005,,,60.67274392480464,1294.5685480867978,1453.8654968825954,-159.29694879579756,0.2134548784960927,CHOPPY,HOLD,
2023-11-18,36613.91,36845.49,36178.58,36568.1,17102.24186,35887.644,,,58.767906607935686,1224.67505143772,1408.0274077936203,-183.3523563559004,0.17535813215871363,CHOPPY,HOLD,
2023-11-19,36568.11,37500.0,36384.02,37359.86,21246.34648,36031.9005,,,62.58312004012917,1219.1191204284623,1370.2457503205887,-151.1266298921264,0.25166240080258345,CHOPPY,HOLD,
2023-11-20,37359.85,37750.0,36677.0,37448.78,36022.70291,36172.351,,,62.80125183945173,1207.966420971883,1337.7898844508477,-129.82346347896464,0.25602503678903465,CHOPPY,HOLD,
2023-11-21,37448.79,37649.44,35735.0,35741.65,47646.54804,36188.362,,,51.59484071148343,1049.2812413865686,1280.088155837992,-230.80691445142335,0.03189681422966858,CHOPPY,HOLD,
2023-11-22,35741.65,37861.1,35632.01,37408.34,45051.30697,36311.6995,,,57.32205343610476,1045.952952635831,1233.2611151975598,-187.30816256172875,0.1464410687220951,CHOPPY,HOLD,
2023-11-23,37408.35,37653.44,36870.0,37294.28,23827.92882,36440.5745,,,52.6440454041776,1022.3268238124728,1191.0742569205424,-168.74743310806957,0.052880908083552156,CHOPPY,HOLD,
2023-11-24,37294.27,38414.0,37251.51,37713.57,44680.80646,36573.1495,,,51.86630929792992,1025.6135112151096,1157.982107779456,-132.36859656434626,0.03732618595859845,CHOPPY,HOLD,
2023-11-25,37713.57,37888.0,37591.1,37780.67,11396.14464,36711.589,,,52.97607231818685,1021.8533544939346,1130.7563571223518,-108.9030026284172,0.05952144636373698,CHOPPY,HOLD,
2023-11-26,37780.67,37814.63,37150.0,37447.43,21264.53723,36831.656,,,51.71130434161441,980.6790624247078,1100.740898182823,-120.0618357581152,0.03422608683228807,CHOPPY,HOLD,
2023-11-27,37447.42,37569.23,36707.0,37242.7,30001.07376,36923.835,,,53.60918076128039,920.912434023754,1064.7752053510092,-143.86277132725513,0.0721836152256078,CHOPPY,HOLD,
2023-11-28,37242.7,38377.0,36868.41,37818.87,37544.46667,37033.5425,,,60.832500558898346,909.5542786210208,1033.7310200050115,-124.1767413839907,0.216650011177967,CHOPPY,HOLD,
2023-11-29,37818.88,38450.0,37570.0,37854.64,32994.19107,37091.22,,,49.97828150584815,893.1435952870161,1005.6135350614124,-112.46993977439638,0.00043436988303708474,CHOPPY,HOLD,
2023-11-30,37854.65,38145.85,37500.0,37723.96,24740.29147,37112.3365,,,61.76495867619051,859.6833323297542,976.4274945150808,-116.74416218532656,0.23529917352381033,CHOPPY,HOLD,
2023-12-01,37723.97,38999.0,37615.86,38682.52,43415.66324,37189.9625,,,64.48615670763819,900.1373903281419,961.1694736776932,-61.03208334955116,0.2897231341527638,CHOPPY,HOLD,
2023-12-02,38682.51,39717.14,38641.61,39450.35,26696.92161,37309.2735,,,68.33042268247112,982.8255851664436,965.5006959754433,17.32488919100024,0.3666084536494223,CHOPPY,HOLD,
2023-12-03,39450.35,40250.0,39274.86,39972.26,26710.65335,37484.740000000005,,,67.20477128797381,1078.0433379865715,988.009224377669,90.03411360890266,0.3440954257594761,CHOPPY,HOLD,
2023-12-04,39972.26,42420.0,39972.26,41991.1,79272.33059,37806.7355,,,73.85171182524681,1301.4058128401084,1050.688542070157,250.71727076995148,0.47703423650493626,CHOPPY,HOLD,
2023-12-05,41991.1,44488.0,41414.0,44073.32,67490.74644,38117.4915,35677.9488,,92.09151376818843,1627.6770872941345,1166.0862511149526,461.5908361791817,0.8418302753637686,TRENDING,HOLD,
2023-12-06,44073.82,44297.21,43335.28,43762.69,51431.10492,38497.4505,35985.2844,,87.19896780599065,1839.974101897213,1300.8638212714045,539.1102806258082,0.743979356119813,TRENDING,HOLD,
2023-12-07,43762.69,44047.33,42821.1,43273.14,47103.26845,38830.4115,36284.3472,,83.52686922700784,1946.2828842569145,1429.9476338685067,516.3352503884075,0.6705373845401567,TRENDING,HOLD,
2023-12-08,43273.15,44700.0,43081.1,44170.99,42900.37556,39210.556,36593.4928,,84.3659660162553,2079.016740701045,1559.7614552350144,519.2552854660305,0.687319320325106,TRENDING,HOLD,
2023-12-09,44171.0,44358.02,43584.51,43713.6,24925.97008,39528.243,36874.384,,80.31530744366334,2122.8310528359,1672.3753747551916,450.45567808070814,0.6063061488732668,TRENDING,HOLD,
2023-12-10,43713.59,44049.0,43563.0,43789.51,18956.61758,39845.2795,37151.9782,,83.28113651915817,2139.0221970687853,1765.7047392179104,373.3174578508749,0.6656227303831634,TRENDING,HOLD,
2023-12-11,43789.5,43804.5,40222.0,41253.4,76663.89804,40120.867000000006,37377.197,,66.90934295269078,1925.0204759171172,1797.567886557752,127.45258935936543,0.3381868590538157,CHOPPY,HOLD,
2023-12-12,41253.41,42104.12,40680.0,41492.39,42722.69773,40325.0695,37545.645,,65.94099758380312,1754.4824838362692,1788.9508060134556,-34.46832217718634,0.31881995167606275,CHOPPY,HOLD,
2023-12-13,41492.38,43475.2,40555.0,42869.03,45865.99773,40603.807,37724.571,,69.49135939908777,1710.693430395877,1773.29933088994,-62.60590049406301,0.38982718798175553,CHOPPY,HOLD,
2023-12-14,42869.03,43420.0,41400.0,43022.26,42047.05709,40869.2415,37895.0952,,70.55890035900373,1669.1141613996078,1752.4622969918737,-83.34813559226586,0.4111780071800747,CHOPPY,HOLD,
2023-12-15,43022.26,43080.81,41666.0,41940.3,33421.7932,41077.223,38050.868,,62.521196765946215,1531.2063676116522,1708.2111111158297,-177.0047435041772,0.25042393531892426,CHOPPY,HOLD,
2023-12-16,41940.29,42724.43,41605.0,42278.03,24118.85747,41318.753,38218.5882,,61.23972093082418,1432.6507301126985,1653.0990349152034,-220.4483048025049,0.22479441861648344,CHOPPY,HOLD,
2023-12-17,42278.02,42424.07,41252.0,41374.65,27722.11452,41525.3505,38364.4612,,55.410275739308034,1267.0437693358765,1575.887981799338,-308.84421246346164,0.10820551478616065,CHOPPY,HOLD,
2023-12-18,41374.64,42757.81,40542.93,42657.8,46734.0925,41767.297,38527.0994,,52.726847360352885,1225.215024917161,1505.7533904229026,-280.5383655057417,0.05453694720705753,CHOPPY,HOLD,
2023-12-19,42657.8,43497.0,41811.1,42275.99,40927.86444,41988.3645,38683.1246,,41.461071631163215,1148.0228744475971,1434.2072872278416,-286.18441278024443,0.17077856737673575,CHOPPY,HOLD,
2023-12-20,42275.99,44283.0,42206.0,43668.93,48710.2947,42285.613,38863.7078,,49.596093270748455,1185.579532917909,1384.481736365855,-198.902203447946,0.00807813458503081,CHOPPY,HOLD,
2023-12-21,43668.92,44242.35,43286.72,43861.8,34624.29384,42544.577,39032.5152,,52.602396471782406,1216.8790284952993,1350.961194791744,-134.0821662964447,0.05204792943564815,CHOPPY,HOLD,
2023-12-22,43861.79,44398.26,43412.54,43969.04,32783.19638,42770.5115,39213.0642,,49.04010228768889,1236.0886158736466,1327.9866790081246,-91.89806313447798,0.01919795424622215,CHOPPY,HOLD,
2023-12-23,43969.04,43988.68,43291.1,43702.16,16557.1293,42957.0065,39392.7718,,49.9446210803924,1215.762809792599,1305.5419051650194,-89.77909537242044,0.0011075783921519792,CHOPPY,HOLD,
2023-12-24,43702.15,43946.0,42500.0,42991.5,25144.33496,43007.0265,39551.3604,,46.36063552175883,1129.2923599023998,1270.2919961124958,-140.999636210096,0.07278728956482336,CHOPPY,HOLD,
2023-12-25,42991.5,43802.32,42720.43,43576.13,27021.23992,42982.167,39722.6454,,62.886715763567,1095.3125788214456,1235.2961126542857,-139.98353383284007,0.25773431527134,CHOPPY,HOLD,
2023-12-26,43576.12,43592.68,41637.6,42508.93,41010.04282,42919.479,39871.9022,,55.16517755520146,971.0752850535064,1182.4519471341298,-211.37666208062345,0.10330355110402922,CHOPPY,HOLD,
2023-12-27,42508.93,43677.0,42098.69,43428.85,36191.21136,42927.2645,40032.4968,,52.98297028858861,936.0559205908356,1133.1727418254711,-197.11682123463535,0.059659405771772006,CHOPPY,HOLD,
2023-12-28,43428.86,43787.57,42241.79,42563.76,35150.52485,42846.903,40171.2776,,47.72917727374482,828.9417641532345,1072.326546291024,-243.38478213778944,0.0454164545251034,CHOPPY,HOLD,
2023-12-29,42563.76,43111.0,41300.0,42066.95,42597.18912,42764.5705,40278.5948,,50.66585631803798,695.942219774457,997.0496809877106,-301.1074612132536,0.01331712636075945,CHOPPY,HOLD,
2023-12-30,42066.94,42612.32,41520.3,42140.28,22906.57818,42682.109,40375.3678,,49.25507602821139,589.6590186825415,915.5715485266768,-325.9125298441354,0.014898479435772136,CHOPPY,HOLD,
2023-12-31,42140.29,42899.0,41965.84,42283.58,23585.91603,42733.618,40478.4394,,55.35557511757836,511.1002825714095,834.6772953356235,-323.57701276421403,0.10711150235156718,CHOPPY,HOLD,
2024-01-01,42283.58,44184.1,42180.77,44179.55,27174.29903,42867.976,40620.7478,,58.36250432756507,594.9723806886541,786.7363124062297,-191.7639317175756,0.1672500865513014,CHOPPY,HOLD,
2024-01-02,44179.55,45879.63,44148.34,44946.91,65146.40661,42971.87,40790.4274,,64.08089243162314,715.117729576079,772.4125958401995,-57.29486626412052,0.28161784863246286,CHOPPY,HOLD,
2024-01-03,44946.91,45500.0,40750.0,42845.23,81194.55173,42963.0185,40936.3082,,45.95945821323388,633.443826515504,744.6188419752605,-111.17501545975642,0.08081083573532238,CHOPPY,HOLD,
2024-01-04,42845.23,44729.58,42613.77,44151.1,48038.06334,43073.5585,41062.1662,,51.27941595302999,666.4075340718555,728.9765803945795,-62.569046322724034,0.025588319060599628,CHOPPY,HOLD,
2024-01-05,44151.1,44357.46,42450.0,44145.11,48075.25327,43166.9125,41221.798200000005,,50.7856977747711,684.1615780653301,720.0135799287297,-35.85200186339955,0.015713955495421986,CHOPPY,HOLD,
2024-01-06,44145.12,44214.42,43397.05,43968.32,17835.06144,43296.596000000005,41368.8862,,51.19734403397331,676.1718224697252,711.2452284369288,-35.0734059672036,0.02394688067946631,CHOPPY,HOLD,
2024-01-07,43968.32,44480.59,43572.09,43929.02,23023.8508,43360.157,41516.1046,,54.48864528632875,659.071337915113,700.8104503325656,-41.73911241745259,0.089772905726575,CHOPPY,HOLD,
2024-01-08,43929.01,47248.99,43175.0,46951.04,72814.57589,43593.9095,41707.9282,,63.10071789966796,879.235558416025,736.4954719492575,142.74008646676748,0.2620143579933592,CHOPPY,HOLD,
2024-01-09,46951.04,47972.0,44748.67,46110.0,69927.66617,43715.963,41881.1526,,64.22845050009995,974.6176051513175,784.1198985896696,190.497706561648,0.2845690100019991,CHOPPY,HOLD,
2024-01-10,46110.0,47695.93,44300.36,46653.99,89911.41203,43855.5725,42099.3994,,63.13323896815093,1081.6355892869324,843.6230367291222,238.01255255781015,0.2626647793630185,CHOPPY,HOLD,
2024-01-11,46654.0,48969.48,45606.06,46339.16,87470.3296,43974.0785,42278.0158,,66.09528421899887,1128.040612877092,900.5065519587162,227.53406091837576,0.32190568437997724,CHOPPY,HOLD,
2024-01-12,46339.16,46515.53,41500.0,42782.73,86327.93707,43928.107,42387.7848,,52.42015431535244,867.8388437482718,893.9730103166273,-26.134166568355568,0.04840308630704874,CHOPPY,HOLD,
2024-01-13,42782.74,43257.0,42436.12,42847.99,36118.47464,43920.9315,42490.4732,,52.39417503448958,659.2930833909486,847.0370249314916,-187.743941540543,0.047883500689791386,CHOPPY,HOLD,
2024-01-14,42847.99,43079.0,41720.0,41732.35,28228.40894,43828.7425,42569.5068,,48.25030456121283,399.39229583588894,757.5080791123711,-358.11578327648215,0.0349939087757435,CHOPPY,HOLD,
2024-01-15,41732.35,43400.43,41718.05,42511.1,40269.89303,43828.851,42670.78020000001,,44.29977553732672,253.33735064789653,656.6739334194763,-403.3365827715797,0.11400448925346554,CHOPPY,HOLD,
2024-01-16,42511.1,43578.01,42050.0,43137.95,45045.74589,43814.306,42788.68520000001,,43.75981410803036,186.0249309063365,562.5441329168483,-376.5192020105118,0.12480371783939276,CHOPPY,HOLD,
2024-01-17,43137.94,43198.0,42200.69,42776.1,33266.21388,43824.923,42887.82979999999,,49.72899994590189,102.30181081358752,470.4956684961962,-368.1938576826087,0.005420001081962109,CHOPPY,HOLD,
2024-01-18,42776.09,42930.0,40683.28,41327.5,43907.51641,43787.9505,42957.28699999999,,39.05355677992516,-80.01689365581842,360.3931560657933,-440.4100497216117,0.2189288644014968,CHOPPY,HOLD,
2024-01-19,41327.51,42196.86,40280.0,41659.03,48342.74559,43763.888,43035.9884,,40.59932480669868,-195.5004724434621,249.21443036394223,-444.7149028074043,0.18801350386602644,CHOPPY,HOLD,
2024-01-20,41659.03,41872.56,41456.3,41696.04,15923.99493,43734.511,43096.2588,,41.31597251415948,-280.7987695284464,143.2117903854645,-424.0105599139109,0.17368054971681027,CHOPPY,HOLD,
2024-01-21,41696.05,41881.39,41500.98,41580.33,11730.16301,43604.55,43138.858400000005,,41.076073501217,-353.65836103915353,43.83776010054089,-397.4961211396944,0.17847852997566,CHOPPY,HOLD,
2024-01-22,41580.32,41689.65,39431.58,39568.02,55426.19911,43335.6055,43130.7736,,19.61670150948981,-567.2379457151837,-78.37738106260403,-488.8605646525797,0.6076659698102036,TRENDING,HOLD,
2024-01-23,39568.02,40176.74,38555.0,39897.6,57956.63351,43188.224,43088.90359999999,,23.310626773233963,-701.8168460087691,-203.06527405183704,-498.751571956932,0.533787464535321,TRENDING,HOLD,
2024-01-24,39897.59,40555.0,39484.19,40084.88,39293.82861,42984.91299999999,43009.13480000001,,20.885811713378278,-784.3185274808493,-319.31592473763953,-465.00260274320976,0.5822837657324346,TRENDING,HOLD,
2024-01-25,40084.89,40300.24,39550.0,39961.09,31022.11853,42775.712,42933.1028,,21.24557845885562,-849.8934798879636,-425.4314357677044,-424.4620441202592,0.5750884308228876,TRENDING,HOLD,
2024-01-26,39961.09,42246.82,39822.52,41823.51,47384.96726,42668.4715,42904.1102,,44.89590893708136,-743.015354510193,-488.9482195162021,-254.0671349939909,0.10208182125837283,CHOPPY,BUY,RSI_MEAN_REVERSION
2024-01-27,41823.51,42200.0,41394.34,42120.63,16224.41667,42578.052,42863.10300000001,,46.222856454420445,-627.1096397041401,-516.5805035537898,-110.52913615035038,0.07554287091159112,CHOPPY,HOLD,RSI_MEAN_REVERSION
2024-01-28,42120.63,42842.68,41620.81,42031.06,27294.99838,42332.053,42829.45220000001,,51.73620758000411,-536.298955571714,-520.5241939573746,-15.774761614339468,0.034724151600082194,CHOPPY,HOLD,RSI_MEAN_REVERSION
2024-01-29,42031.05,43333.0,41804.88,43302.7,31542.74207,42191.688,42819.71599999999,,54.35171726811547,-357.59794714235613,-487.9389445943709,130.3409974520148,0.08703434536230942,CHOPPY,HOLD,RSI_MEAN_REVERSION
2024-01-30,43302.71,43882.36,42683.99,42941.1,37619.24546,42006.0435,42853.47,,48.885335350696096,-242.36042832001112,-438.823241339499,196.4628130194879,0.02229329298607799,CHOPPY,HOLD,RSI_MEAN_REVERSION
2024-01-31,42941.1,43745.11,42276.84,42580.0,39871.13688,41818.0855,42875.2222,,48.88948790725384,-178.1183787774862,-386.6822688270965,208.56389004961028,0.02221024185492312,CHOPPY,HOLD,RSI_MEAN_REVERSION
2024-02-01,42580.0,43285.13,41884.28,43082.94,35231.04664,41833.096,42879.5004,,61.13349231315643,-85.63587980510783,-326.4729910226988,240.83711121759097,0.22266984626312866,CHOPPY,HOLD,RSI_MEAN_REVERSION
2024-02-02,43082.95,43488.0,42546.79,43200.0,29672.14418,41850.6965,42883.0552,,60.04657633916754,-2.8640543446526863,-261.7512036870896,258.88714934243694,0.20093152678335094,CHOPPY,HOLD,RSI_MEAN_REVERSION
2024-02-03,43199.99,43380.01,42880.0,43011.09,12033.40998,41914.6335,42904.471,,58.40714074744627,46.94856166390673,-200.01125061689035,246.95981228079708,0.16814281494892547,CHOPPY,HOLD,RSI_MEAN_REVERSION
2024-02-04,43011.1,43119.04,42222.0,42582.88,17066.89404,41918.2225,42910.56800000001,,56.16306818810526,51.28131139525067,-149.75273821446217,201.03404960971284,0.12326136376210513,CHOPPY,HOLD,RSI_MEAN_REVERSION
2024-02-05,42582.88,43569.76,42258.1,42708.7,29467.75905,41896.76,42937.249,,75.13734504661407,64.12843655347388,-106.97650326087496,171.10493981434882,0.5027469009322815,TRENDING,SELL,
2024-02-06,42708.7,43399.98,42574.0,43098.95,24675.85433,41912.9025,42946.072,,75.37648370010669,104.5940937395062,-64.66238386079874,169.25647760030495,0.5075296740021338,TRENDING,HOLD,
2024-02-07,43098.96,44396.5,42788.0,44349.6,34392.59915,42064.00749999999,42987.5442,,78.92873228889118,234.87295228993756,-4.755316630651485,239.62826892058905,0.5785746457778236,TRENDING,HOLD,
2024-02-08,44349.6,45614.3,44331.1,45288.65,45439.62231,42245.4885,43019.9386,,82.53932770933044,409.1766397321335,78.03107464190552,331.14556509022793,0.6507865541866087,TRENDING,HOLD,
2024-02-09,45288.66,48200.0,45242.12,47132.77,73503.481,42517.325,43085.358,,82.50020812826577,688.1856639135367,200.06199249623177,488.1236714173049,0.6500041625653155,TRENDING,HOLD,
2024-02-10,47132.78,48170.0,46800.0,47751.09,24802.35936,42825.863,43160.999,,83.16233255273735,948.2645784270208,349.70250968238963,598.5620687446311,0.663246651054747,TRENDING,HOLD,
2024-02-11,47751.08,48592.66,47557.16,48299.99,29958.80837,43262.4615,43252.95560000001,,85.02755188817879,1185.0105703857116,516.764121823054,668.2464485626576,0.7005510377635756,TRENDING,BUY,MA_CROSSOVER
2024-02-12,48300.0,50334.82,47710.01,49917.27,59009.96705,43763.445,43391.471,,85.5843584339067,1486.0047171295882,710.6122408843609,775.3924762452274,0.7116871686781341,TRENDING,HOLD,MA_CROSSOVER
2024-02-13,49917.28,50368.61,48300.95,49699.59,55551.56706,44244.1805,43513.940200000005,,86.93046887038551,1687.5270290556364,905.995198518616,781.5318305370204,0.7386093774077103,TRENDING,HOLD,MA_CROSSOVER
2024-02-14,49699.6,52043.71,49225.01,51795.17,57046.37401,44835.8845,43699.665,,92.33056830782826,1993.352577954327,1123.466674405758,869.8859035485689,0.8466113661565651,TRENDING,HOLD,MA_CROSSOVER
2024-02-15,51795.17,52816.62,51314.0,51880.0,53816.03055,45338.709,43868.688,,92.02419874152784,2217.0102863170687,1342.1753967880204,874.8348895290483,0.8404839748305567,TRENDING,HOLD,MA_CROSSOVER
2024-02-16,51880.01,52572.08,51566.0,52124.11,37772.25318,45838.883,44059.895,,92.11985225194948,2386.448772512187,1551.0300719328538,835.4187005793333,0.8423970450389897,TRENDING,HOLD,MA_CROSSOVER
2024-02-17,52124.1,52162.82,50625.0,51642.64,25674.00622,46319.462,44251.4088,,89.64420320274988,2453.5958625794447,1731.543230062172,722.0526325172725,0.7928840640549977,TRENDING,HOLD,MA_CROSSOVER
2024-02-18,51642.64,52377.0,51163.28,52137.67,21992.10363,46761.2105,44451.3566,,93.6168697600403,2517.7323478164253,1888.7810536130228,628.9512942034025,0.8723373952008061,TRENDING,HOLD,MA_CROSSOVER
2024-02-19,52137.68,52488.77,51677.0,51774.73,29534.99432,47202.892,44641.1796,,90.5087572083098,2510.3371456765526,2013.0922720257288,497.2448736508238,0.8101751441661958,TRENDING,HOLD,MA_CROSSOVER
2024-02-20,51774.74,52985.0,50760.37,52258.82,49614.47318,47686.833,44802.765,,90.58768793119496,2514.552219262958,2113.384261473175,401.16795778978303,0.8117537586238989,TRENDING,HOLD,MA_CROSSOVER
2024-02-21,52258.82,52366.8,50625.0,51849.39,43079.40049,48125.1555,44940.8146,,85.90880058374984,2456.5376789758084,2182.0149449737014,274.522734002107,0.7181760116749966,TRENDING,HOLD,MA_CROSSOVER
2024-02-22,51849.38,52065.78,50940.78,51288.42,35309.44574,48529.5765,45109.6784,,79.80585707543655,2338.3402165972584,2213.279999298413,125.0602172988456,0.5961171415087311,TRENDING,HOLD,MA_CROSSOVER
2024-02-23,51288.42,51548.54,50521.0,50744.15,30545.79544,48916.2295,45241.5394,,70.6013759426805,2175.67006554173,2205.7580125470763,-30.08794700534645,0.4120275188536101,CHOPPY,HOLD,MA_CROSSOVER
2024-02-24,50744.15,51698.0,50585.0,51568.22,16560.4211,49365.4965,45390.0016,,71.2756600692258,2089.1657584122804,2182.439561720117,-93.27380330783672,0.42551320138451587,CHOPPY,HOLD,MA_CROSSOVER
2024-02-25,51568.21,51958.55,51279.8,51728.85,18721.63159,49816.504,45545.2122,,69.97616045898693,2010.3973609927707,2148.031121574648,-137.63376058187714,0.39952320917973855,CHOPPY,HOLD,MA_CROSSOVER
2024-02-26,51728.85,54910.0,50901.44,54476.47,51256.72199,50385.38,45756.1612,,73.47025344084874,2144.957079698368,2147.416313199392,-2.4592335010238457,0.4694050688169748,CHOPPY,HOLD,MA_CROSSOVER
2024-02-27,54476.48,57588.15,54450.13,57037.34,67194.98562,51019.767,45957.8872,,80.43216978228938,2430.2233313372417,2203.977716826962,226.2456145102797,0.6086433956457875,TRENDING,HOLD,MA_CROSSOVER
2024-02-28,57037.35,64000.0,56691.85,62432.1,118763.46984,51876.9395,46284.3292,,84.63649512962806,3056.3789036316666,2374.457954187903,681.9209494437637,0.6927299025925611,TRENDING,HOLD,MA_CROSSOVER
2024-02-29,62432.11,63676.35,60364.7,61130.98,78425.07603,52576.85,46573.869000000006,,77.91252146773537,3408.3330539634044,2581.2329741430035,827.1000798204009,0.5582504293547075,TRENDING,HOLD,MA_CROSSOVER
2024-03-01,61130.99,63114.23,60777.0,62387.9,47737.93473,53308.6905,46894.8438,,79.18471081124582,3745.506327824871,2814.087644879377,931.418682945494,0.5836942162249164,TRENDING,HOLD,MA_CROSSOVER
2024-03-02,62387.9,62433.19,61561.12,61987.28,25534.73659,53993.05500000001,47278.9348,,79.55047436660664,3935.031299336566,3038.276375770816,896.7549235657507,0.5910094873321327,TRENDING,HOLD,MA_CROSSOVER
2024-03-03,61987.28,63231.88,61320.0,63113.97,28994.90903,54652.89,47684.254400000005,,80.26275158533227,4128.554267907406,3256.3319541981336,872.2223137092724,0.6052550317066453,TRENDING,HOLD,MA_CROSSOVER
