timestamp,open,high,low,close,volume,MA_20,MA_50,MA_200,RSI,MACD,MACD_signal,MACD_hist
2020-03-03,8911.18,8919.65,8651.0,8760.07,55154.997282,9436.2675,9295.3658,,26.60040913967383,-206.8915127113687,-75.34761975750102,-131.54389295386767
2020-03-04,8760.07,8848.29,8660.0,8750.87,38696.482578,9362.3295,9294.182999999999,,32.72492519572073,-213.84015639300924,-103.04612708460267,-110.79402930840656
2020-03-05,8750.99,9159.42,8746.54,9054.68,58201.866355,9297.8455,9298.8484,,40.11740754794078,-192.6117700308423,-120.9592556738506,-71.6525143569917
2020-03-06,9054.64,9170.0,8985.5,9131.88,43782.948044,9259.2035,9307.085799999999,,40.042375203200024,-167.62643290913547,-130.2926911209076,-37.33374178822788
2020-03-07,9130.89,9188.0,8835.0,8886.66,45422.204525,9207.672999999999,9306.553399999999,,37.075846953133414,-165.70246299430437,-137.37464549558695,-28.327817498717422
2020-03-08,8885.25,8886.76,8000.0,8033.31,77537.315166,9124.038499999999,9288.9004,,23.000377380975976,-230.38023627477014,-155.9757636514236,-74.40447262334655
2020-03-09,8034.76,8179.31,7632.01,7929.87,116968.863268,9012.2965,9273.4638,,24.21537523973396,-286.67991350277407,-182.11659362169368,-104.56331988108039
2020-03-10,7929.87,8149.0,7728.01,7894.56,86783.443875,8927.335,9258.508,,26.64273881833236,-330.339091803884,-211.76109325813172,-118.57799854575228
2020-03-11,7894.57,7980.0,7590.0,7934.52,79942.411172,8844.24,9242.4778,,33.33111272214272,-357.5927603668206,-240.92742667986948,-116.6653336869511
2020-03-12,7934.58,7966.17,4410.0,4800.0,261505.608653,8600.3875,9164.830600000001,,14.38634943284923,-624.917398011663,-317.7254209462282,-307.19197706543474
2020-03-13,4800.01,5955.0,3782.13,5578.6,402201.673764,8396.7745,9108.3122,,25.270339590039853,-765.1276708329879,-407.20587092358016,-357.9217999094077
2020-03-14,5576.05,5640.52,5055.13,5172.06,136910.135974,8158.5575,9042.973399999999,,24.35280343436969,-898.6901618373531,-505.50272910633475,-393.18743273101836
2020-03-15,5172.48,5940.0,5093.1,5361.3,139916.146534,7943.816000000001,8983.387799999999,,26.39152811947126,-977.995587418126,-600.001300768693,-377.994286649433
2020-03-16,5360.33,5365.42,4442.12,5028.97,227276.92276,7729.472500000001,8911.6672,,20.840830205780705,-1055.4948742700917,-691.1000154689727,-364.39485880111897
2020-03-17,5028.86,5525.0,4921.45,5312.64,150089.926318,7555.842,8839.7686,,24.622849983584572,-1081.5563112706905,-769.1912746293164,-312.3650366413741
2020-03-18,5312.64,5436.17,5009.37,5393.04,137127.634894,7384.333500000001,8760.1452,,25.538821520516223,-1083.2357127808946,-832.000162259632,-251.23555052126255
2020-03-19,5393.26,6400.0,5252.53,6162.37,199020.873439,7257.806500000001,8697.362,,30.26834090360221,-1010.8358625364008,-867.7673023149858,-143.06856022141494
2020-03-20,6162.05,6900.0,5670.0,6208.36,219298.329514,7142.044,8631.265,,29.970128393099387,-938.9241181848874,-881.9986654889663,-56.925452695921194
2020-03-21,6204.57,6456.98,5860.02,6186.98,128913.668363,7024.798999999999,8567.9468,,30.91845418331198,-873.5885450526757,-880.3166414017082,6.728096349032512
2020-03-22,6187.04,6407.87,5734.01,5816.19,119115.990527,6869.8465,8496.5784,,33.18197678828794,-842.0229701479229,-872.6579071509512,30.634937003028313
2020-03-23,5816.05,6600.0,5688.0,6467.31,164674.215785,6755.208500000001,8439.2944,,39.75680680414278,-755.7552066738517,-849.2773670555314,93.52216038167967
2020-03-24,6465.25,6833.0,6371.33,6744.72,151138.009878,6654.901,8388.344000000001,,42.211107016669196,-657.424335499878,-810.9067607444008,153.4824252445228
2020-03-25,6744.69,6957.96,6450.0,6677.43,132155.734989,6536.038500000001,8337.9522,,41.51601987417342,-578.260327195484,-764.3774740346175,186.1171468391335
2020-03-26,6677.42,6780.0,6510.0,6737.36,83026.555211,6416.3125,8280.4586,,72.35061213376957,-504.8666417467939,-712.4753075770528,207.60866583025893
2020-03-27,6737.27,6842.59,6261.0,6359.11,82914.968354,6289.9349999999995,8212.2008,,59.92088812737214,-471.7847897086822,-664.3372040033788,192.55241429469663
2020-03-28,6359.11,6360.0,6024.0,6236.65,93159.693429,6200.102,8140.659199999999,,64.58506297967716,-450.2583838131977,-621.5214399653427,171.26305615214494
2020-03-29,6236.65,6266.0,5866.56,5881.42,63311.627714,6097.6795,8060.386600000001,,56.81573967784714,-456.5992523131663,-588.5370024349074,131.93775012174115
2020-03-30,5880.5,6599.0,5857.76,6394.38,118889.549992,6022.6705,7985.239199999999,,67.08381191178643,-415.4438729064386,-553.9183765292137,138.47450362277505
2020-03-31,6394.45,6523.23,6321.4,6410.44,72337.595259,5946.4665,7916.411399999999,,64.72134313147026,-377.1840870703245,-518.5715186374358,141.38743156711132
2020-04-01,6412.14,6679.94,6150.11,6642.92,97500.7524,6038.6125,7844.8082,,66.10387870167085,-324.3646641266987,-479.73014773528837,155.36548360858967
2020-04-02,6643.36,7198.0,6551.0,6794.09,149299.906871,6099.387,7774.1608,,59.68147321702243,-267.2263166452067,-437.22938151727203,170.00306487206535
2020-04-03,6793.86,7048.0,6602.1,6734.1,104080.276939,6177.489,7704.2502,,58.022841307240625,-224.20001800135742,-394.6235088140891,170.4234908127317
2020-04-04,6732.97,6990.41,6650.01,6856.99,72990.861139,6252.273499999999,7634.5028,,59.91717065863833,-178.13177811798414,-351.3251626748682,173.19338455688404
2020-04-05,6857.41,6895.54,6677.52,6772.78,49685.356983,6339.464,7571.863999999999,,65.47154248006599,-146.72604284618956,-310.4053387091325,163.67929586294292
2020-04-06,6772.78,7355.14,6765.0,7329.9,118052.000832,6440.326999999999,7520.1166,,64.38873042085773,-76.00569705949965,-263.52541037920594,187.51971331970628
2020-04-07,7329.9,7459.69,7077.0,7197.32,103585.168918,6530.540999999999,7469.943,,57.93305803086285,-30.308039282925165,-216.8819361599498,186.57389687702462
2020-04-08,7197.32,7420.0,7150.0,7361.28,76059.145838,6590.486500000001,7413.8744,,61.5934682584622,18.91978990707412,-169.721590946545,188.64138085361913
2020-04-09,7360.26,7371.92,7108.08,7283.54,61094.872417,6644.2455,7367.669400000001,,59.20393650365678,51.07151032764705,-125.5629706917066,176.63448101935364
2020-04-10,7283.54,7295.75,6739.98,6858.92,104674.623375,6677.842499999999,7312.9194,,58.29293140465976,41.806772647724756,-92.08902202382033,133.8957946715451
2020-04-11,6858.92,6944.3,6760.0,6876.83,45470.293206,6730.8745,7256.915,,61.00374021973792,35.500362526444405,-66.57114511376739,102.07150764021179
2020-04-12,6876.84,7177.0,6780.0,6903.79,73868.666501,6752.6985,7201.9736,,69.8083816092845,32.305535650494676,-46.795808960914975,79.10134461140964
2020-04-13,6903.79,6903.79,6575.0,6837.91,96415.476573,6757.358,7140.0038,,60.394081281607825,24.178927292979097,-32.60086171013616,56.779789003115255
2020-04-14,6838.04,6978.0,6754.28,6868.7,69068.623285,6766.9214999999995,7084.2552000000005,,60.665642601126486,19.99256544828131,-22.082176278452664,42.074741726733976
2020-04-15,6868.57,6933.0,6605.0,6621.24,61571.384994,6761.1155,7030.3632,,49.4989090640139,-3.2555820419884185,-18.316857431159814,15.061275389171396
2020-04-16,6621.25,7190.0,6468.27,7101.94,125009.857539,6798.257,6996.696999999999,,56.17475860575013,16.913596785201662,-11.270766587887518,28.18436337308918
2020-04-17,7101.99,7148.12,6972.98,7027.55,54126.509763,6837.802000000001,6960.7838,,55.85212247877123,26.588667412941504,-3.6988797877217143,30.28754720066322
2020-04-18,7026.78,7293.08,7014.4,7248.6,49488.542819,6906.161,6931.8976,,57.515439265824064,51.49946442996861,7.3407890558163515,44.15867537415226
2020-04-19,7248.6,7266.15,7055.6,7120.74,45664.86393,6942.478999999999,6903.840200000001,,56.56771183305524,60.22992403670014,17.918616051993112,42.31130798470703
2020-04-20,7121.4,7220.0,6751.0,6826.83,90149.49137,6963.2985,6869.7392,,39.45703974750714,42.937834850672516,22.92245981172899,20.015375038943525
2020-04-21,6828.98,6940.0,6762.0,6841.37,60109.710808,6973.2210000000005,6828.2618,,42.151981902926664,30.06046771232468,24.35006139184813,5.710406320476551
2020-04-22,6841.36,7156.38,6818.0,7125.14,61486.377334,6989.773499999998,6795.5632000000005,,45.05482538804984,42.26571604880519,27.933192323239542,14.332523725565647
2020-04-23,7125.12,7738.0,7020.0,7482.39,102773.569561,7027.188,6770.193600000001,,53.72784570449441,79.84514746856894,38.315583352305424,41.529564116263515
2020-04-24,7483.96,7615.96,7388.0,7505.0,60182.119939,7059.5885,6739.2,,64.26174792943296,110.18145245592132,52.688757173028606,57.49269528289271
2020-04-25,7505.0,7705.0,7431.07,7538.67,43874.427726,7097.883,6707.335800000001,,64.5086897809579,135.37950961175648,69.22690766077419,66.15260195098229
2020-04-26,7539.03,7700.0,7480.0,7693.1,50522.616209,7116.043,6683.464599999999,,66.38721759241957,165.8979930288724,88.56112473439384,77.33686829447856
2020-04-27,7693.1,7792.02,7606.0,7774.62,65441.339576,7144.908,6678.2908,,69.32197446316962,194.42093025847862,109.73308583921082,84.6878444192678
2020-04-28,7773.51,7780.0,7659.12,7738.98,46302.752638,7163.793,6674.473000000001,,67.91584321475625,211.70926079154742,130.12832082967813,81.58093996186929
2020-04-29,7738.58,8952.89,7710.05,8778.57,183546.887514,7238.544500000001,6692.1532,,83.48924068514373,305.7718643625676,165.25702953625603,140.51483482631158
2020-04-30,8778.58,9460.0,8401.0,8620.0,206277.214124,7326.5985,6705.862799999999,,76.18428315164897,363.3335980508309,204.87234323917102,158.4612548116599
2020-05-01,8620.0,9059.18,8613.56,8826.96,91468.815059,7424.1050000000005,6786.401999999999,,79.679814737231,420.80089825615505,248.05805424256783,172.74284401358722
2020-05-02,8825.67,9010.0,8753.0,8972.05,59002.08755,7527.518000000001,6854.271,,79.15754497683906,472.60381553091247,292.9672065002368,179.6366090306757
2020-05-03,8972.58,9200.0,8712.0,8894.16,90126.065643,7630.330499999999,6928.713000000001,,80.51895754171487,501.5909009680463,334.69194539379873,166.89895557424757
2020-05-04,8894.15,8950.0,8522.0,8871.96,84418.512331,7730.4935,6998.9262,,88.82573384515496,516.8145046470781,371.11645724445464,145.6980474026235
2020-05-05,8871.92,9118.58,8760.0,9021.83,76480.765342,7850.522999999999,7078.783399999999,,89.37184459708348,534.8076470776914,403.854695211102,130.9529518665894
2020-05-06,9021.36,9395.0,8906.21,9142.92,105925.30242,7952.572,7155.388999999999,,88.70847689132052,552.4697655395375,433.57770927678916,118.89205626274838
2020-05-07,9143.4,10067.0,9021.0,9986.4,147154.611378,8100.5145,7247.2562,,90.4837661392804,627.2978097413879,472.321729369709,154.97608037167896
2020-05-08,9986.3,10035.96,9705.0,9800.01,100683.7964,8228.085000000001,7320.009,,85.23856172018709,663.90635936117,510.6386553680012,153.26770399316877
2020-05-09,9800.02,9914.25,9520.0,9539.4,81950.679567,8349.018,7386.6298,,78.71863992214347,664.2329853098745,541.3575213563759,122.87546395349864
2020-05-10,9539.1,9574.83,8117.0,8722.77,183865.182028,8443.814999999999,7437.3456,,62.419039302574106,591.7750086564683,551.4410188163944,40.33398984007397
2020-05-11,8722.77,9168.0,8200.0,8561.52,168807.251832,8529.8225,7492.2522,,59.31185299839537,515.3988160230983,544.2325782577352,-28.83376223463688
2020-05-12,8562.04,8978.26,8528.78,8810.79,86522.780066,8614.105,7539.121799999999,,62.07295067009997,469.57121420466865,529.3003054471219,-59.72909124245325
2020-05-13,8810.99,9398.0,8792.99,9309.37,92466.274018,8705.454,7590.4148,,56.80882941496404,468.087922589606,517.0578288756187,-48.9699062860127
2020-05-14,9309.35,9939.0,9256.76,9791.98,129565.37747,8819.803,7652.705800000001,,63.87970402091939,500.0902676480091,513.6643166300968,-13.574048982087675
2020-05-15,9791.97,9845.62,9150.0,9316.42,115890.761516,8908.6905,7704.287,,55.44992562108621,481.52788537014203,507.2370303781058,-25.709145007963798
2020-05-16,9315.96,9588.0,9220.0,9381.27,59587.627862,8993.099,7764.7302,,54.63938797536665,466.67043047585685,499.12371039765605,-32.45327992179921
2020-05-17,9380.81,9888.0,9322.1,9680.04,68647.764323,9088.369999999999,7833.598000000001,,58.484699297800134,473.5452970917195,494.00802773646876,-20.462730644749286
2020-05-18,9681.11,9950.0,9464.23,9733.93,82006.603583,9188.1175,7910.6482,,59.24295227167935,477.8339783766078,490.7732178644966,-12.939239487888813
2020-05-19,9733.93,9897.21,9474.0,9775.53,78539.760454,9237.9655,7978.271200000001,,58.27408893904598,479.06717336190195,488.43200896397764,-9.364835602075686
2020-05-20,9775.13,9842.0,9326.0,9511.43,74923.73809,9282.537,8040.291000000001,,53.92233038643219,453.5060905342907,481.4468252780403,-27.9407347437496
2020-05-21,9511.43,9578.47,8815.0,9068.65,108928.780969,9294.6215,8088.8056,,39.320764552967375,392.989959082066,463.7554520388455,-70.7654929567795
2020-05-22,9067.51,9271.0,8933.52,9170.0,58943.131024,9304.519,8136.3238,,42.520982466137205,349.1834178122954,440.8410451935355,-91.6576273812401
2020-05-23,9170.0,9307.85,9070.0,9179.15,43526.296966,9318.768500000002,8185.2248,,45.45183681405114,311.6126698908247,414.99537013299334,-103.38270024216865
2020-05-24,9179.01,9298.0,8700.0,8720.34,70379.86645,9311.1875,8222.4918,,49.96627407656201,242.025529269833,380.40140196036134,-138.37587269052835
2020-05-25,8718.14,8979.66,8642.72,8900.35,62833.910949,9305.113500000001,8265.0432,,54.67825356982103,199.10733614204946,344.142588796699,-145.03525265464953
2020-05-26,8900.35,9017.67,8700.0,8841.18,58299.770138,9290.0265,8295.2688,,50.44284411129536,158.49282772407423,307.0126365821741,-148.51980885809985
2020-05-27,8841.0,9225.0,8811.73,9204.07,68910.355514,9250.91,8335.4038,,48.4023862553633,153.8146478783783,276.37303884141494,-122.55839096303663
2020-05-28,9204.07,9625.47,9110.0,9575.89,74110.787662,9239.704,8379.696000000002,,46.607426014600826,178.05738847929024,256.70990876899003,-78.6525202896998
2020-05-29,9575.87,9605.26,9330.0,9427.07,57374.362961,9234.0875,8422.566599999998,,51.93578748849723,183.15016372525497,241.99795976024302,-58.84779603498805
2020-05-30,9426.6,9740.0,9331.23,9697.72,55665.27254,9282.835000000001,8479.3426,,55.16432154735442,206.64336183847263,234.92704017588898,-28.283678337416347
2020-05-31,9697.72,9700.0,9381.41,9448.27,48333.786403,9327.172499999999,8530.7714,,46.155734469180516,202.79565823101075,228.50076378691335,-25.705105555902605
2020-06-01,9448.27,10380.0,9421.67,10200.77,76649.12696,9396.6715,8596.711,,56.28639142495489,257.4985040287993,234.30031183529056,23.19819219350873
2020-06-02,10202.71,10228.99,9266.0,9518.04,108970.773151,9407.105,8650.3136,,47.043220041201316,242.95961108941628,236.0321716861157,6.927439403300582
2020-06-03,9518.02,9690.0,9365.21,9666.24,46252.644939,9400.818000000001,8706.2644,,51.82630894715607,240.62219227834066,236.9501758045607,3.672016473779962
2020-06-04,9666.32,9881.63,9450.0,9789.06,57456.100969,9424.45,8769.6208,,59.192725546592094,245.84635483629063,238.7294116109067,7.11694322538392
2020-06-05,9788.14,9854.75,9581.0,9621.16,47788.05005,9436.444500000001,8820.0052,,55.66084137197234,233.74395963427196,237.73232121557976,-3.9883615813077995
2020-06-06,9621.17,9735.0,9531.05,9666.3,32752.950893,9435.7575,8872.7802,,56.057708329706465,225.19918892460737,235.2256947573853,-10.026505832777929
2020-06-07,9666.85,9802.0,9372.46,9746.99,57952.848385,9436.4105,8922.748,,64.09153423612122,222.37500459168405,232.65555672424506,-10.280552132561013
2020-06-08,9746.99,9800.0,9633.0,9782.01,40664.664125,9436.7345,8975.973399999999,,62.60306478357826,220.4217547058688,230.20879632056983,-9.787041614701025
2020-06-09,9782.0,9877.0,9570.0,9772.43,46024.001289,9449.7845,9034.885400000001,,63.50338291461369,215.61528536848346,227.29009413015257,-11.674808761669112
2020-06-10,9772.44,9992.72,9704.18,9885.0,47130.762982,9490.601999999999,9095.758,,60.64655131977649,218.3723218093528,225.50653966599265,-7.13421785663985
2020-06-11,9885.22,9964.0,9113.0,9280.4,94418.98473,9496.122,9138.8632,,45.69340682723782,169.81362019682092,214.36795577215833,-44.554335575337404
2020-06-12,9278.88,9557.12,9232.51,9465.13,50119.066932,9510.420999999998,9178.518,,50.54895603159309,144.57015175171182,200.40839496806902,-55.8382432163572
2020-06-13,9464.96,9494.73,9351.0,9473.34,27759.784851,9548.071,9217.8848,,46.49859244602297,123.79991121207604,185.08669821687045,-61.286787004794405
2020-06-14,9473.34,9480.99,9245.0,9342.1,30055.506608,9570.1585,9253.9534,,48.279773034385094,95.64681778401973,167.19872213030033,-71.5519043462806
2020-06-15,9342.1,9495.0,8910.45,9426.02,86107.924707,9599.4005,9288.6118,,33.97522079963596,79.19403156222143,149.59778401668456,-70.40375245446313
2020-06-16,9426.05,9589.0,9373.09,9525.59,52052.446927,9615.4765,9323.6312,,50.20581292014457,73.34408188346424,134.3470435900405,-61.00296170657626
2020-06-17,9526.97,9565.0,9236.61,9465.14,48046.411152,9609.939,9358.1544,,44.24257346373193,63.102735760410724,120.09818202411455,-56.995446263703826
2020-06-18,9465.13,9489.0,9280.0,9386.32,37381.953765,9607.9015,9370.3094,,38.17168299617022,48.07213425932241,105.69297247115612,-57.620838211833714
2020-06-19,9386.32,9438.3,9215.79,9310.23,45330.983673,9588.526999999998,9384.114,,40.347565859322124,29.678333832436692,90.49004474341226,-60.81171091097556
2020-06-20,9310.23,9395.0,9170.95,9358.95,30329.065384,9584.061,9394.7538,,40.47986321482341,18.81551772781313,76.15513934029244,-57.339621612479306
2020-06-21,9358.95,9422.0,9281.54,9294.69,24316.926234,9538.757,9401.2066,,35.84598630599962,4.9641886688878,61.916949206011516,-56.952760537123716
2020-06-22,9294.69,9780.0,9277.09,9685.69,57895.468343,9547.139500000001,9417.037199999999,,47.53500941773812,25.246319022506214,54.58282316931046,-29.336504146804245
2020-06-23,9685.69,9720.0,9577.03,9624.89,41031.02938,9545.072,9432.095800000001,,46.320661552733675,35.99902720243335,50.86606397593504,-14.867036773501688
2020-06-24,9624.33,9670.0,9208.0,9296.49,61571.561464,9520.4435,9437.589,,36.750104691531476,17.81611734679609,44.25607465010725,-26.43995730331116
2020-06-25,9298.33,9340.0,9009.69,9249.49,55831.619156,9501.859999999999,9439.7204,,49.07077278275143,-0.38207262382456975,35.32844519532089,-35.71051781914546
2020-06-26,9249.49,9298.0,9045.45,9162.21,50292.298277,9476.655499999999,9423.2366,,40.32674228489681,-21.59806678743007,23.9431427987707,-45.54120958620077
2020-06-27,9162.21,9196.24,8833.0,9012.0,46290.930113,9439.905999999999,9407.4764,,36.492832716540974,-49.95671672430035,9.16317089415649,-59.11988761845684
2020-06-28,9012.0,9191.0,8948.06,9116.35,30688.176421,9406.623,9399.0154,,43.28472755180354,-63.28150836459099,-5.325764957593006,-57.95574340699798
